post_id,text,annotator_labels,surface_cue,token_length
7507997_gab,yes bpd borderline personality disorder mothers destroy their sons paul is very much a leftist he does not accept the different roles of men and women and there it is a white man dares to argue with a white woman and she ready to be bred by blacks and arabs fantastic,"[2, 1, 1]",None,51
1179084386387533824_twitter,<user> it sounds just like justice mixed with white tears,"[1, 1, 2]",None,10
15428265_gab,president trump invited blm and black caucus to the white house to discuss funding poor democratic inner city ghetto black children schools trade schools rebuilding neighborhoods safer neighborhoods blm and black caucus said no we will not go to white house said we do not care about poor ghetto blacks,"[1, 2, 1]",None,50
9314490_gab,now is a great time for all of president trumps followers on twitter to tweet for him to get off and go on gab that will shut twitte don i cant do it they banned me for fighting w a muslim who wanted to kill americans potus,"[1, 1, 0]",None,47
17065323_gab,people say they want a country for whites like israel i say move to poland or any other very white nations just like jews moved from their homes to israel or america that is what is consistent logic wise,"[1, 2, 1]",None,39
1274439627043037184_twitter,idk how to feel abt ed twts odd obsession with asians,"[1, 1, 2]",None,11
23073293_gab,while at the gentlemen club many complain about censorship at big media we got shocked at seeing the person who more ruthlessly rebelled against it was a vegan liberal muslim woman who should have enough positive labels and so banal opinions she should not have ever been censored,"[1, 1, 2]",None,48
10755224_gab,the media is losing its collective mind today because trump called them out rightfully for supporting leftism terrorism and violence the media has been publicly shamed and is throwing a temper tantrum over it,"[1, 2, 1]",None,34
1234374288741765120_twitter,im gay i love fathers dm for dilfs,"[2, 1, 1]",None,8
1176246016825339907_twitter,<user> so you are basically aiding and abetting an illegal alien who is currently breaking the laws of this country is that how it works,"[1, 2, 1]",None,25
17620607_gab,imma visit you with a tupac shirt with a bulletproof vest underneath and talk all ghetto and hiet imma call maself tyrone and see if you pop me playboi if i survive the ordeal i will mail the tape to just for laughs,"[1, 0, 1]",None,43
22090260_gab,can e g asians only code in unicode due to the symbols if not how are they handling ascii,"[1, 2, 1]",None,19
20053426_gab,the bayeux taken on brendan cox admission that he has been guilty of some inappropriate actions in light of allegations of sexual harassment created <date> brendancox moreincommon hopenothate jocox hypocrisy hypocrite virtuesignalling predator creep,"[1, 1, 2]",None,34
16812150_gab,it was nothing similar jesus parents had to go to bethlehem to pay their taxes the il legal immigrants did not owe us taxes,"[2, 1, 1]",None,24
9527123_gab,spain and france have rejected allowing refugee ships headed for italy to be diverted to their ports there is no chance of the eu now agreeing on refugee quotas when it resisted similar calls by germany in <number> and <number>,"[1, 2, 1]",None,40
1178758813446545408_twitter,can we round up all the magas and white supremacist and move them to the iraq iran border so they can fight them rag heads we can call it operation justified buzzsaw solve lots of problems for 🇺 🇸,"[1, 1, 0]",None,39
1178331851242426368_twitter,i know i have said this before but imma say it again since i am extremely tired seeing it dear racist edgy indonesians hating on arabs does not make you open minded libertarian lefties hating on us makes you sound like some white guys wearing a maga hat,"[2, 1, 1]",None,48
1246577578506194945_twitter,it ’ the demonazi ’ and republicommies,"[1, 2, 1]",None,7
1178889090537648129_twitter,<user> from <number> hindus are <number> in pak every day hindus are being murder even <number> <number> years hindu girls being raped are you people happy of that is it mandatory for pakis to rape hindu women before converting them,"[1, 1, 0]",None,40
2908903_gab,never forget if hillary had won legions of third world migrants would have been imported the horrific crimes and social breakdown we see in germany would have been repeated in the us and women would have suffered the most maga trump,"[1, 1, 2]",None,41
1255279064786644996_twitter,<user> you my chic fil a line gt the i called up my muslims line,"[2, 1, 1]",None,15
1098753368942616577_twitter,<user> from <number> m illegal aliens and <number> m dead people 🤡,"[1, 1, 2]",None,12
1275939308713775107_twitter,<user> it ’ ghetto lol,"[2, 1, 1]",None,5
1178629794554155009_twitter,<user> <user> <user> <user> <user> thank you for always treating us faggots as the dirt we are sir 👑 💪 🏼,"[1, 2, 1]",None,21
23619285_gab,there is nowhere in the new testament aka christianity that advocates violence of any kind islam is not an abrahamic religion it is a mockery of it,"[2, 1, 1]",None,27
11982645_gab,it was the intent of the founding fathers and purpose of america to create a nation so that the import of millions of mestizos and arabs could one day replace and conquer the founding stock and their posterity,"[1, 1, 0]",None,38
1113846714472042496_twitter,<user> <user> you ’ re the one going on about anti zionism and connecting it to the nazis fella,"[1, 1, 2]",None,19
20595346_gab,<user> hey remy welcome to gab if you are a refugee from other platforms or you have just come for the right to speak and be heard you are in the right place gab is the mothership of the 1 a in social media bet you will like it here glad you are on board,"[1, 1, 0]",None,55
1262358122997448704_twitter,be honest that move down to <number> 8 k with bitmex going down was ghetto af,"[1, 2, 1]",None,16
13283126_gab,and all the sex will be gay or lesbian,"[1, 1, 2]",None,9
12672128_gab,the federal naturalization act signed into law on <date> <number> by president washington stated that immigrants to the united states had to be white according to the definition under the british common law which the united states inherited gabfam,"[1, 1, 2]",None,39
12600538_gab,if female files for divorce the man should be awarded with kids and there should be no financial compensation awarding female if non marital sexual relationship of women will be found and proven in front of court the contact with her kids should be forbidden,"[1, 1, 0]",None,45
10674503_gab,i do not think things are anywhere near far gone enough that violence or war is necessary had hillary won it might ve been a different story this is actually a time for strategic patience the left is doing a good job of imploding all by themselves let not fuel their narrative,"[2, 1, 1]",None,52
1178291649434308609_twitter,why niggas worry bout me when i do not even checc on them faggots,"[1, 1, 0]",None,14
25900609_gab,hogg has to pay royalties to all the holocaust survivors every time he uses that term oy vey,"[1, 1, 2]",None,18
1178391499312156673_twitter,i miss the niggers 😪 those were the times 💀 💀,"[2, 1, 1]",None,11
1086483150707048454_twitter,<user> trump would melt down like the nazis at the end of raiders of the lost ark,"[1, 2, 1]",None,17
8265665_gab,mr president if police cant find militants of isis look for them at jewish households jews are the leaders of the movement <user>,"[0, 1, 1]",None,23
1171423095686684672_twitter,nancy pelosi invited illegal aliens to the state of the union president trump invited victims of illegal aliens to the state of the union,"[1, 2, 1]",None,24
1178841216902975488_twitter,<user> <user> <user> <user> white supremacists are those white skinned people who call themselves chosen superior they are ethnic ashkenazi jews regular unchosen white people are all native european gentiles,"[0, 1, 1]",None,30
22691365_gab,california takes care of the illegal immigrants but there is no money for its own people,"[2, 1, 1]",None,16
26609586_gab,the barbecue sauce comment really affected my psyche but you do not want to fight a gay cannibal,"[1, 1, 2]",None,18
1239630166919237633_twitter,<user> kashmir is no longer an islamic country as ms mehbooba used to say wahed muslim riyasat,"[1, 1, 2]",None,17
5488479_gab,i demand all globalists surrender their jobs to someone else throw the locks away on their homes tear down any fences around them and invite refugees into said structure after all is not that what they are asking of john q public sauce for the goose vfm maga altright,"[1, 2, 1]",None,49
