post_id,text,surface_cue,token_length
1179079986352971778_twitter,<user> my highschool us history teacher carlo mariano wrote in the shadow of truth america other heritage where he chronicles america history of violence which turned out to be primarily white domestic terrorism against blacks poc i have a rare copy it needs to be reissued,None,46
1178873652588240896_twitter,i made my parents watch queer eye and now they are obsessed gays my job here is done 😘 😘,None,20
1179080148634746880_twitter,i vaped at the holocaust museum and did not get caught gr baby <laugh> joaquen phoenix in the joker,None,19
21820994_gab,trying my hand at drawing squirrelgirl i know it not the current canonical design i did not draw her as a mongoloid 😁 the rest of her will be revealed when it done,None,33
1230712892049113089_twitter,<user> i am a white boi and i could not agree more sir,None,13
1178978640421363712_twitter,<user> <user> we do not have time for the black white man 🤷,None,13
1177377576999895040_twitter,earlier dr joy crawford addressed the issue of sexual violence which is often not treated as crime in the church but as sin,None,23
1179013693507391488_twitter,<user> search the catholic church too they are a money grubbing organization sponsoring the refugee invasion,None,16
1253249629824507904_twitter,notourvoice these people are doing more damage than good for muslims they must be boycotted they are not voice of muslims for sure,None,23
1178785323863527424_twitter,because it my time and it my life you all haha what they be sounding like i guess so i guess hoe,None,22
1178842511164485632_twitter,wait so what did white people think about arabs before <number> <number> like were we just regular sand monkeys before being terrorist sand monkeys or,None,25
12595119_gab,hahahaha cops changing tactics in the ghetto,None,7
1179097928503365632_twitter,<user> <user> <user> <user> americans come before illegal aliens trump seems to be the only politician who believes this,None,19
1144330047756443648_twitter,kristen stewart has been talented this whole time you all just anti women,None,13
1172240733329379328_twitter,there are asian tiktokers asians on tiktok and tiktokers who happen to be asian,None,14
1178865192165351424_twitter,<user> reminds me of the holocaust when murder was rampant and most were silent,None,14
1178505280155291648_twitter,<user> <user> <user> wow the black clad people are all white who wouldve guessed,None,14
1182798517913423872_twitter,<user> <user> nazi been gone for many years,None,8
1270213454620745728_twitter,wait ppl didn ’ t know the actor for justin foley was actually gay,None,14
10104585_gab,when it effects justice and unarmed blacks being murdered and you turn a blind eye and let the their killers walk free yes it racist,None,25
18534478_gab,comic book readers prove no fan of progressives dismal sales marvel cancels all lgbtq queer culture feminist illegal immigrant black lives matter social justice themed comics gab gabfam speakfreely chat americans,None,31
1179067396163813378_twitter,<user> <user> <user> <user> every month is white history month white people have not historically been discriminated against murdered raped enslaved or generally been treated as second class citizens just because they are white black history month does not take anything away from white people,None,45
1111537171327053826_twitter,edge smedge have you believe this gay old horse of affection,None,11
1143281417217908737_twitter,<user> <user> wow sexy legs lady in black pantyhose and black heels,None,12
1178788946911879169_twitter,<user> <user> is there 1 0 of thousands of muslim pakistani young girls being drugged and gang raped by gangs and families of white christian men anywhere in britain europe or on planet earth the answer is no yet in english towns a minority muslim paki population has commited rape jihad,None,51
1145230342527291392_twitter,<user> <user> it is the fact that he defending an homophobic white supremacist whose a friend says it all,None,19
20088305_gab,hey remember a while ago there was a bunch of gobly gook about the statue of liberty being a beacon for refugees im pretty sure it does not say anything about granting them citizenship or even partial citizenship,None,38
1178275494912913408_twitter,<user> malcolm x was assasinated by rival black muslims not white nationalist or slavery supporter you see there and rosa parks is a different category not in the same class as mlk,None,32
