post_id,text,surface_cue,token_length
1179050794865352704_twitter,i am not a bad bitch i am a stupid sad bitch,Strong (Profanity),12
1174007017637388288_twitter,type of nigga to fight the doctor,Strong (Profanity),7
1179034368326565888_twitter,i fucking hate you and i mean it,Strong (Profanity),8
1117261716813778945_twitter,someone should tell them i scraped my ass out of the gutter got some on my shaikh still,Strong (Profanity),18
1178839852202233859_twitter,<user> us in damn hesnot and the rest of them white ass bars 😂 😭 😭,Strong (Profanity),16
1087669354370617345_twitter,men be complaining about women wearing too short clothes while they still wear their old ass sweatpants with <number> months old cum on it,Strong (Profanity),24
1257112399255007233_twitter,fuck fortnite all my homies hate fortnite yo i fucking hate this piece of shit game they they brought back the light sabers fuck <user>,Strong (Profanity),25
1178986801672998913_twitter,if u use ace discourse as a joke i fucking hate you 😙,Strong (Profanity),13
1179033385022496769_twitter,i am seriously all for these vintage reworked clothes but they are all made by skinny white bitches who use their bodies as reference then say their clothes are xl but that shit will be barely fittin over my titties let alone my chonky belly 🙄 🙄,Strong (Profanity),47
1188247279515422721_twitter,it crazy how we wait for these niggas to get they shit together but no nigga ever wait for us to get our shit together,Strong (Profanity),25
1178978116988854273_twitter,<user> i am a white bitch so it okay i can say this do not me e,Strong (Profanity),17
1122847699240407042_twitter,beyoncé has <number> albums in billboard <number> 😌 see when your the main bitch,Strong (Profanity),14
1178868092857913346_twitter,yeah <user> take our country music back fuck what them white people say lhh hollywood,Strong (Profanity),15
1171185916200796162_twitter,finna block this nigga,Strong (Profanity),4
1179050229170991104_twitter,<user> <user> oh u gullible idiot read the entire ct bill it clear says that people facing religious persecution in the neighbouring countries will be given citizenship u think muslims are facing religious persecution in muslim countries,Strong (Profanity),37
1179098202282369024_twitter,yes i live in texas and no i am not a damn redneck,Strong (Profanity),13
1178730678512476161_twitter,<user> <user> cuz ppl r not taught the full history usage it lessens understanding of why it so offensive a history literature teacher sayin nigger coon spick wetback towelhead chink when examining racial disparity events is different then self proclaimed racist saying same words,Strong (Profanity),44
22248597_gab,yeah if i was here to shit on your party this would be a good way to do it yeah u guys got me fed no u fed no u hey i am not advoing anything than punking anglin ds and supporting white and american identity what u here for,Strong (Profanity),50
1179046641321615364_twitter,claude be like edelgard probably has the same goals as me but she k*lls <censored> people so she is evil bitch you k*ll <censored> people too everyone in the school k*lls <censored> people this is a fucking soldier academy,Strong (Profanity),39
1178843246837092353_twitter,my grandma was legit the best role model my daddy could ask for she had a degree and a career and raised him in a christian household and the stupid nigger still chose the streets 😭,Strong (Profanity),36
1178823377391243264_twitter,<user> dude got <number> million votes and much of the press seems to think they were all white trash nazis trying to bring back segregation it so dumb,Strong (Profanity),28
1178687316581240834_twitter,<user> <user> it depends like i have been with all kinds of white boys but i dated this one basketball player he was fine as hell <number> one of them white boys who hung around niggas all the time that was some elite dick,Strong (Profanity),44
1179053152655405057_twitter,<user> i fucking hate you but i love you i was just talking to my senior co worker about getting rick rolled because it was on the radio and how i have not seen it happen in so long,Strong (Profanity),39
1179104632943108096_twitter,yez i am a slut <number> gossip xx,Strong (Profanity),8
1179063653095628806_twitter,how free speech not a thing anymore just because it online i can not say cunt your a cunt twitter,Strong (Profanity),20
1178822884950708224_twitter,a nigga that works hard to get his bag needs a girl that has a vision not a girl that likes to smoke and party,Strong (Profanity),25
1179033415279988738_twitter,<user> oh wow just learned this word through you but did they use it as an apropiation it to make it stop hurting them like bi guys could do w faggot or did they just use it in a derogatory way,Strong (Profanity),41
1179074935819558912_twitter,<user> dude same when they brought in the stand your ground law i was nervous that another white would be off the hook the things they are gonna do to that bitch she deserves every bit,Strong (Profanity),36
1178864507554340867_twitter,<user> you are right about it being time americans use their voice and vote i have never voted before in my life but that changes next year when i vote for <user> i have had it w you all labeling anyone who does not agree w you stupid redneck sexist racist etc,Strong (Profanity),52
1179104942910402561_twitter,running gas on this white ass roof ain t it 🥵 i am too dark for this,Strong (Profanity),17
1178765107062546434_twitter,fcking retard take xhaka off not torriera,Strong (Profanity),7
1179089013711544320_twitter,i really fucking hate you remember that oop i will <happy>,Strong (Profanity),11
1087180671842439168_twitter,that offsides call cost the chiefs the game son of bitch,Strong (Profanity),11
1087971969243455489_twitter,gucci flip flops fuck it hit yo bitch in ma socks,Strong (Profanity),11
1179099862752780288_twitter,slut and skank are the funniest words and i thank <user> for it,Strong (Profanity),13
1179062614220914688_twitter,judge and whose idea was it to take <number> shots at <time> on a tuesday me mine your honor judge so are you me yes your honor i am indeed a very dumb bitch you caught me,Strong (Profanity),37
1179096234591735808_twitter,<user> cause he is a fucking joke,Strong (Profanity),7
1178454017523027969_twitter,did you all know illegal immigrants and la will not get their car impounded if caught without proper documentation meanwhile my black ass first time going to jail was because the cop white girl claimed my liscence was suspended despite me having court documents showing it wasn t,Strong (Profanity),48
1178851803296927744_twitter,<user> either way even <number> year old carpet sucks as the contractors were putting the last staple into my parent white carpet dad spilled a big red on it and that stain was just there until my mom ripped up her carpet this year,Strong (Profanity),44
1179103681087709184_twitter,man is a fucking idiot dawg,Strong (Profanity),6
1176930078426574848_twitter,that nigga rob said drums over flats and a proud bleu cheese advocate and you all let that boy talk crazy bout food to you all smh,Strong (Profanity),27
1100426090907082752_twitter,bruh i am buying this car from this nigga and he acting weird as hell keep looking over his shoulder,Strong (Profanity),20
1179034997023531008_twitter,drake lowkey ain t that nigga if he ain t simpin on a song,Strong (Profanity),14
1179003954455203840_twitter,i really fucking hate you i really genuenly fucking hate you,Strong (Profanity),11
1178518008366604291_twitter,sometimes i purposely type with shitty english to make grammar nazi ’ triggered,Strong (Profanity),13
1236058528303009797_twitter,<user> this shit is ghetto 🥺 we don ’ t deserve this,Strong (Profanity),12
1178975559147282432_twitter,i have shit skin and my face looks always so red and tbh it one of the main reasons i am so insecure so yeah thanks skin,Strong (Profanity),27
